adapter_type,model,seed,adapter_variant,feature_variant,AUC,AUPRC,ACC,F1,MCC,Threshold,metrics_path,predictions_path,config_path
lora,ankh,22,lm_only,lm_only,0.7843195266272189,0.2491657411961002,0.6783216783216783,0.2923076923076923,0.241344238423291,0.15,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_only__feature_lm_only/seed_22/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_only__feature_lm_only/seed_22/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_only__feature_lm_only/seed_22/config.json
lora,ankh,33,lm_only,lm_only,0.7893491124260356,0.2931539226247135,0.7237762237762237,0.3130434782608696,0.2603145130350712,0.2,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_only__feature_lm_only/seed_33/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_only__feature_lm_only/seed_33/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_only__feature_lm_only/seed_33/config.json
lora,ankh,44,lm_only,lm_only,0.7597633136094675,0.2710773963516208,0.5594405594405595,0.25,0.1968178976110437,0.15,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_only__feature_lm_only/seed_44/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_only__feature_lm_only/seed_44/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_only__feature_lm_only/seed_44/config.json
lora,ankh,55,lm_only,lm_only,0.7226331360946746,0.1987271316958251,0.5979020979020979,0.23841059602649,0.162725238072003,0.15,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_only__feature_lm_only/seed_55/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_only__feature_lm_only/seed_55/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_only__feature_lm_only/seed_55/config.json
lora,ankh,11,lm_only,lm_pssm,0.9289940828402368,0.5847632257076291,0.8916083916083916,0.4745762711864407,0.4187628431947846,0.35,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_only__feature_lm_pssm/seed_11/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_only__feature_lm_pssm/seed_11/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_only__feature_lm_pssm/seed_11/config.json
lora,ankh,22,lm_only,lm_pssm,0.9260355029585798,0.5784476109258343,0.9125874125874126,0.5454545454545454,0.498165156090347,0.4499999999999999,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_only__feature_lm_pssm/seed_22/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_only__feature_lm_pssm/seed_22/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_only__feature_lm_pssm/seed_22/config.json
lora,ankh,33,lm_only,lm_pssm,0.9201183431952662,0.5954132080957548,0.9195804195804196,0.5106382978723404,0.47053333277322,0.5499999999999999,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_only__feature_lm_pssm/seed_33/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_only__feature_lm_pssm/seed_33/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_only__feature_lm_pssm/seed_33/config.json
lora,ankh,44,lm_only,lm_pssm,0.9383136094674556,0.6775184516440502,0.9370629370629372,0.6086956521739131,0.5809636795811605,0.65,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_only__feature_lm_pssm/seed_44/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_only__feature_lm_pssm/seed_44/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_only__feature_lm_pssm/seed_44/config.json
lora,ankh,55,lm_only,lm_pssm,0.9263313609467456,0.6240449389121463,0.9125874125874126,0.576271186440678,0.5329708913388167,0.35,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_only__feature_lm_pssm/seed_55/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_only__feature_lm_pssm/seed_55/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_only__feature_lm_pssm/seed_55/config.json
lora,ankh,11,lm_pssm,lm_only,0.7945266272189349,0.2936789182484235,0.8531468531468531,0.3823529411764705,0.3155017811782047,0.3,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_pssm__feature_lm_only/seed_11/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_pssm__feature_lm_only/seed_11/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_pssm__feature_lm_only/seed_11/config.json
lora,ankh,22,lm_pssm,lm_only,0.7631656804733729,0.2470155823174945,0.8321678321678322,0.2,0.109322674892105,0.35,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_pssm__feature_lm_only/seed_22/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_pssm__feature_lm_only/seed_22/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_pssm__feature_lm_only/seed_22/config.json
lora,ankh,33,lm_pssm,lm_only,0.7831360946745562,0.2529991561350855,0.6468531468531469,0.3034482758620689,0.2759137826170188,0.15,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_pssm__feature_lm_only/seed_33/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_pssm__feature_lm_only/seed_33/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_pssm__feature_lm_only/seed_33/config.json
lora,ankh,44,lm_pssm,lm_only,0.7769230769230769,0.2655395710781133,0.7307692307692307,0.2803738317757009,0.2061388486730468,0.2,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_pssm__feature_lm_only/seed_44/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_pssm__feature_lm_only/seed_44/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_pssm__feature_lm_only/seed_44/config.json
lora,ankh,55,lm_pssm,lm_only,0.8152366863905326,0.4019995478229765,0.7937062937062938,0.3058823529411765,0.2295304729982367,0.25,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_pssm__feature_lm_only/seed_55/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_pssm__feature_lm_only/seed_55/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_pssm__feature_lm_only/seed_55/config.json
lora,ankh,11,lm_pssm,lm_pssm,0.932396449704142,0.5842970263077351,0.9090909090909092,0.5,0.45,0.3999999999999999,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_pssm__feature_lm_pssm/seed_11/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_pssm__feature_lm_pssm/seed_11/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_pssm__feature_lm_pssm/seed_11/config.json
lora,ankh,22,lm_pssm,lm_pssm,0.9261834319526628,0.5785599927002076,0.9125874125874126,0.5454545454545454,0.498165156090347,0.4499999999999999,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_pssm__feature_lm_pssm/seed_22/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_pssm__feature_lm_pssm/seed_22/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_pssm__feature_lm_pssm/seed_22/config.json
lora,ankh,33,lm_pssm,lm_pssm,0.9201183431952662,0.5957274604291293,0.9195804195804196,0.5106382978723404,0.47053333277322,0.5499999999999999,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_pssm__feature_lm_pssm/seed_33/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_pssm__feature_lm_pssm/seed_33/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_pssm__feature_lm_pssm/seed_33/config.json
lora,ankh,44,lm_pssm,lm_pssm,0.9384615384615383,0.6778289367457561,0.9370629370629372,0.6086956521739131,0.5809636795811605,0.65,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_pssm__feature_lm_pssm/seed_44/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_pssm__feature_lm_pssm/seed_44/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_pssm__feature_lm_pssm/seed_44/config.json
lora,ankh,55,lm_pssm,lm_pssm,0.9263313609467456,0.6240449389121463,0.9125874125874126,0.576271186440678,0.5329708913388167,0.35,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_pssm__feature_lm_pssm/seed_55/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_pssm__feature_lm_pssm/seed_55/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/ankh/adapter_lm_pssm__feature_lm_pssm/seed_55/config.json
lora,esm2,11,lm_only,lm_only,0.9245562130177516,0.6208180578038159,0.9230769230769232,0.6333333333333333,0.5978583783161995,0.35,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_only__feature_lm_only/seed_11/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_only__feature_lm_only/seed_11/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_only__feature_lm_only/seed_11/config.json
lora,esm2,22,lm_only,lm_only,0.9392011834319526,0.7311864185995296,0.944055944055944,0.6923076923076923,0.6615384615384615,0.6,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_only__feature_lm_only/seed_22/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_only__feature_lm_only/seed_22/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_only__feature_lm_only/seed_22/config.json
lora,esm2,33,lm_only,lm_only,0.9418639053254438,0.7372827449375012,0.9370629370629372,0.6896551724137931,0.6594259015879186,0.35,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_only__feature_lm_only/seed_33/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_only__feature_lm_only/seed_33/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_only__feature_lm_only/seed_33/config.json
lora,esm2,44,lm_only,lm_only,0.9187869822485206,0.6706960443102941,0.9055944055944056,0.6197183098591549,0.5982069411922171,0.25,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_only__feature_lm_only/seed_44/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_only__feature_lm_only/seed_44/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_only__feature_lm_only/seed_44/config.json
lora,esm2,11,lm_only,lm_pssm,0.9315088757396448,0.6002541574141055,0.8986013986013986,0.5084745762711864,0.4568321925761286,0.3,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_only__feature_lm_pssm/seed_11/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_only__feature_lm_pssm/seed_11/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_only__feature_lm_pssm/seed_11/config.json
lora,esm2,22,lm_only,lm_pssm,0.9329881656804736,0.6220254872598016,0.8986013986013986,0.5538461538461539,0.5122905493721507,0.25,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_only__feature_lm_pssm/seed_22/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_only__feature_lm_pssm/seed_22/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_only__feature_lm_pssm/seed_22/config.json
lora,esm2,33,lm_only,lm_pssm,0.9485207100591716,0.6680555891272025,0.9195804195804196,0.4651162790697674,0.4348929304125416,0.6,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_only__feature_lm_pssm/seed_33/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_only__feature_lm_pssm/seed_33/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_only__feature_lm_pssm/seed_33/config.json
lora,esm2,44,lm_only,lm_pssm,0.9497041420118344,0.6790410159467798,0.9055944055944056,0.5846153846153846,0.5477320339199095,0.25,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_only__feature_lm_pssm/seed_44/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_only__feature_lm_pssm/seed_44/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_only__feature_lm_pssm/seed_44/config.json
lora,esm2,55,lm_only,lm_pssm,0.9340236686390532,0.6363612589970055,0.9195804195804196,0.5306122448979592,0.4879097016912694,0.4499999999999999,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_only__feature_lm_pssm/seed_55/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_only__feature_lm_pssm/seed_55/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_only__feature_lm_pssm/seed_55/config.json
lora,esm2,11,lm_pssm,lm_only,0.9093195266272188,0.660974724532117,0.9230769230769232,0.5416666666666666,0.5020790110464023,0.65,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_pssm__feature_lm_only/seed_11/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_pssm__feature_lm_only/seed_11/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_pssm__feature_lm_only/seed_11/config.json
lora,esm2,22,lm_pssm,lm_only,0.9125739644970414,0.6621811391535153,0.902097902097902,0.5757575757575758,0.5387523225385208,0.25,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_pssm__feature_lm_only/seed_22/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_pssm__feature_lm_only/seed_22/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_pssm__feature_lm_only/seed_22/config.json
lora,esm2,33,lm_pssm,lm_only,0.916568047337278,0.7226773848859974,0.9335664335664337,0.6666666666666666,0.633095264686325,0.4499999999999999,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_pssm__feature_lm_only/seed_33/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_pssm__feature_lm_only/seed_33/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_pssm__feature_lm_only/seed_33/config.json
lora,esm2,44,lm_pssm,lm_only,0.919526627218935,0.6725124952356,0.9265734265734266,0.5116279069767442,0.4863318791710143,0.7999999999999999,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_pssm__feature_lm_only/seed_44/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_pssm__feature_lm_only/seed_44/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_pssm__feature_lm_only/seed_44/config.json
lora,esm2,55,lm_pssm,lm_only,0.889940828402367,0.6164802325541583,0.9195804195804196,0.6101694915254238,0.5710402407201608,0.3999999999999999,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_pssm__feature_lm_only/seed_55/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_pssm__feature_lm_only/seed_55/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_pssm__feature_lm_only/seed_55/config.json
lora,esm2,11,lm_pssm,lm_pssm,0.9538461538461538,0.6937654619598735,0.9265734265734266,0.631578947368421,0.5939714000146982,0.4499999999999999,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_pssm__feature_lm_pssm/seed_11/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_pssm__feature_lm_pssm/seed_11/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_pssm__feature_lm_pssm/seed_11/config.json
lora,esm2,22,lm_pssm,lm_pssm,0.9458579881656805,0.6991028996764287,0.9230769230769232,0.6206896551724138,0.5822590407638005,0.3,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_pssm__feature_lm_pssm/seed_22/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_pssm__feature_lm_pssm/seed_22/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_pssm__feature_lm_pssm/seed_22/config.json
lora,esm2,33,lm_pssm,lm_pssm,0.9477810650887574,0.6628007041445204,0.9230769230769232,0.65625,0.628694513393808,0.35,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_pssm__feature_lm_pssm/seed_33/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_pssm__feature_lm_pssm/seed_33/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/esm2/adapter_lm_pssm__feature_lm_pssm/seed_33/config.json
lora,protbert,11,lm_only,lm_pssm,0.9403846153846154,0.6243114092839462,0.9125874125874126,0.6031746031746031,0.5666669859085686,0.35,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/protbert/adapter_lm_only__feature_lm_pssm/seed_11/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/protbert/adapter_lm_only__feature_lm_pssm/seed_11/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/protbert/adapter_lm_only__feature_lm_pssm/seed_11/config.json
lora,protbert,22,lm_only,lm_pssm,0.9366863905325444,0.5903560874507009,0.9125874125874126,0.4897959183673469,0.443184645702903,0.4999999999999999,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/protbert/adapter_lm_only__feature_lm_pssm/seed_22/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/protbert/adapter_lm_only__feature_lm_pssm/seed_22/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/protbert/adapter_lm_only__feature_lm_pssm/seed_22/config.json
lora,protbert,33,lm_only,lm_pssm,0.9220414201183432,0.5942251485905586,0.8706293706293706,0.5194805194805194,0.4881661767302838,0.2,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/protbert/adapter_lm_only__feature_lm_pssm/seed_33/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/protbert/adapter_lm_only__feature_lm_pssm/seed_33/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/protbert/adapter_lm_only__feature_lm_pssm/seed_33/config.json
lora,protbert,44,lm_only,lm_pssm,0.9356508875739644,0.655686131851315,0.8006993006993007,0.4466019417475728,0.4387267976856654,0.1,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/protbert/adapter_lm_only__feature_lm_pssm/seed_44/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/protbert/adapter_lm_only__feature_lm_pssm/seed_44/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/protbert/adapter_lm_only__feature_lm_pssm/seed_44/config.json
lora,protbert,55,lm_only,lm_pssm,0.9255917159763314,0.5746689779876066,0.9195804195804196,0.5490196078431373,0.505009388782645,0.3999999999999999,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/protbert/adapter_lm_only__feature_lm_pssm/seed_55/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/protbert/adapter_lm_only__feature_lm_pssm/seed_55/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/protbert/adapter_lm_only__feature_lm_pssm/seed_55/config.json
lora,protbert,11,lm_pssm,lm_only,0.8840236686390534,0.4388232403461944,0.8706293706293706,0.4931506849315068,0.450535552804417,0.35,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/protbert/adapter_lm_pssm__feature_lm_only/seed_11/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/protbert/adapter_lm_pssm__feature_lm_only/seed_11/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/protbert/adapter_lm_pssm__feature_lm_only/seed_11/config.json
lora,protbert,22,lm_pssm,lm_only,0.8818047337278107,0.4339395579631158,0.8006993006993007,0.4123711340206185,0.3813623930222547,0.2,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/protbert/adapter_lm_pssm__feature_lm_only/seed_22/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/protbert/adapter_lm_pssm__feature_lm_only/seed_22/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/protbert/adapter_lm_pssm__feature_lm_only/seed_22/config.json
lora,protbert,33,lm_pssm,lm_only,0.8838757396449705,0.5445744768460032,0.8391608391608392,0.4523809523809524,0.415236505032876,0.3,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/protbert/adapter_lm_pssm__feature_lm_only/seed_33/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/protbert/adapter_lm_pssm__feature_lm_only/seed_33/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/protbert/adapter_lm_pssm__feature_lm_only/seed_33/config.json
lora,protbert,44,lm_pssm,lm_only,0.8831360946745562,0.4466642124411358,0.8006993006993007,0.4123711340206185,0.3813623930222547,0.2,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/protbert/adapter_lm_pssm__feature_lm_only/seed_44/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/protbert/adapter_lm_pssm__feature_lm_only/seed_44/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/protbert/adapter_lm_pssm__feature_lm_only/seed_44/config.json
lora,protbert,55,lm_pssm,lm_only,0.8989644970414201,0.5966571586208311,0.8601398601398601,0.4594594594594595,0.4112498031126873,0.3,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/protbert/adapter_lm_pssm__feature_lm_only/seed_55/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/protbert/adapter_lm_pssm__feature_lm_only/seed_55/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/protbert/adapter_lm_pssm__feature_lm_only/seed_55/config.json
lora,prott5,11,lm_only,lm_pssm,0.938757396449704,0.6295353698450855,0.9230769230769232,0.6071428571428571,0.5665249516423203,0.3999999999999999,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/prott5/adapter_lm_only__feature_lm_pssm/seed_11/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/prott5/adapter_lm_only__feature_lm_pssm/seed_11/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/prott5/adapter_lm_only__feature_lm_pssm/seed_11/config.json
lora,prott5,22,lm_only,lm_pssm,0.9399408284023668,0.6457897675298434,0.9125874125874126,0.5098039215686274,0.4619465726849001,0.4999999999999999,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/prott5/adapter_lm_only__feature_lm_pssm/seed_22/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/prott5/adapter_lm_only__feature_lm_pssm/seed_22/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/prott5/adapter_lm_only__feature_lm_pssm/seed_22/config.json
lora,prott5,33,lm_only,lm_pssm,0.9286982248520712,0.6026636164295927,0.8986013986013986,0.5396825396825397,0.4941863249202632,0.35,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/prott5/adapter_lm_only__feature_lm_pssm/seed_33/metrics.json,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/prott5/adapter_lm_only__feature_lm_pssm/seed_33/predictions.csv,/home/nemophila/projects/protein_bert/LLM/runs_frozen_cross_variant/lora/prott5/adapter_lm_only__feature_lm_pssm/seed_33/config.json
